Timestamp (UTC),Value (mm)
1995-05-01 16:00:00,896
1995-05-02 16:00:00,896
1995-05-03 16:00:00,896
1995-05-04 16:00:00,896
1995-05-05 16:00:00,896
1995-05-06 16:00:00,896
1995-05-07 16:00:00,888
1995-05-08 16:00:00,881
1995-05-09 16:00:00,847
1995-05-10 16:00:00,806
1995-05-11 16:00:00,753
1995-05-12 16:00:00,761
1995-05-13 16:00:00,768
1995-05-14 16:00:00,768
1995-05-15 16:00:00,731
1995-05-16 16:00:00,701
1995-05-17 16:00:00,681
1995-05-18 16:00:00,643
1995-05-19 16:00:00,600
1995-05-20 16:00:00,569
1995-05-21 16:00:00,546
1995-05-22 16:00:00,504
1995-05-23 16:00:00,484
1995-05-24 16:00:00,452
1995-05-25 16:00:00,452
1995-05-26 16:00:00,425
1995-05-27 16:00:00,367
1995-05-28 16:00:00,329
1995-05-29 16:00:00,268
1995-05-30 16:00:00,192
1995-05-31 16:00:00,108
1995-06-01 16:00:00,44
1995-06-02 16:00:00,16
1995-06-03 16:00:00,8
1995-06-04 16:00:00,0
1995-06-05 16:00:00,0
1995-06-06 16:00:00,0
1995-06-07 16:00:00,0
1995-06-08 16:00:00,0
1995-06-09 16:00:00,0
1995-06-10 16:00:00,0
1995-06-11 16:00:00,0
1995-06-12 16:00:00,0
1995-06-13 16:00:00,0
1995-06-14 16:00:00,0
1995-06-15 16:00:00,0
1995-06-16 16:00:00,0
1995-06-17 16:00:00,0
1995-06-18 16:00:00,0
1995-06-19 16:00:00,0
1995-06-20 16:00:00,0
1995-06-21 16:00:00,0
1995-06-22 16:00:00,0
1995-06-23 16:00:00,0
1995-06-24 16:00:00,0
1995-06-25 16:00:00,0
1995-06-26 16:00:00,0
1995-06-27 16:00:00,0
1995-06-28 16:00:00,0
1995-06-29 16:00:00,0
1995-06-30 16:00:00,0
1995-07-01 16:00:00,0
1995-07-02 16:00:00,0
1995-07-03 16:00:00,11
1995-07-04 16:00:00,11
1995-07-05 16:00:00,11
1995-07-06 16:00:00,11
1995-07-07 16:00:00,11
1995-07-08 16:00:00,11
1995-07-09 16:00:00,11
1995-07-09 16:00:01,NaN
1995-10-01 15:59:59,NaN
1995-10-01 16:00:00,0
1995-10-02 16:00:00,0
1995-10-03 16:00:00,0
1995-10-04 16:00:00,0
1995-10-05 16:00:00,0
1995-10-06 16:00:00,0
1995-10-07 16:00:00,0
1995-10-08 16:00:00,3
1995-10-09 16:00:00,11
1995-10-10 16:00:00,15
1995-10-11 16:00:00,15
1995-10-12 16:00:00,15
1995-10-13 16:00:00,14
1995-10-14 16:00:00,14
1995-10-15 16:00:00,17
1995-10-16 16:00:00,17
1995-10-17 16:00:00,19
1995-10-18 16:00:00,19
1995-10-19 16:00:00,22
1995-10-20 16:00:00,22
1995-10-21 16:00:00,21
1995-10-22 16:00:00,21
1995-10-23 16:00:00,21
1995-10-24 16:00:00,21
1995-10-25 16:00:00,36
1995-10-26 16:00:00,36
1995-10-27 16:00:00,36
1995-10-28 16:00:00,36
1995-10-29 16:00:00,35
1995-10-30 16:00:00,35
1995-10-31 16:00:00,35
1995-11-01 16:00:00,35
1995-11-02 16:00:00,35
1995-11-03 16:00:00,35
1995-11-04 16:00:00,50
1995-11-05 16:00:00,50
1995-11-06 16:00:00,49
1995-11-07 16:00:00,79
1995-11-08 16:00:00,87
1995-11-09 16:00:00,94
1995-11-10 16:00:00,109
1995-11-11 16:00:00,117
1995-11-12 16:00:00,117
1995-11-13 16:00:00,132
1995-11-14 16:00:00,132
1995-11-15 16:00:00,131
1995-11-16 16:00:00,131
1995-11-17 16:00:00,123
1995-11-18 16:00:00,123
1995-11-19 16:00:00,119
1995-11-20 16:00:00,119
1995-11-21 16:00:00,119
1995-11-22 16:00:00,119
1995-11-23 16:00:00,122
1995-11-24 16:00:00,137
1995-11-25 16:00:00,145
1995-11-26 16:00:00,148
1995-11-27 16:00:00,160
1995-11-28 16:00:00,190
1995-11-29 16:00:00,205
1995-11-30 16:00:00,220
1995-12-01 16:00:00,241
1995-12-02 16:00:00,241
1995-12-03 16:00:00,256
1995-12-04 16:00:00,264
1995-12-05 16:00:00,264
1995-12-06 16:00:00,264
1995-12-07 16:00:00,264
1995-12-08 16:00:00,264
1995-12-09 16:00:00,270
1995-12-10 16:00:00,308
1995-12-11 16:00:00,315
1995-12-12 16:00:00,338
1995-12-13 16:00:00,345
1995-12-14 16:00:00,353
1995-12-15 16:00:00,353
1995-12-16 16:00:00,353
1995-12-17 16:00:00,352
1995-12-18 16:00:00,352
1995-12-19 16:00:00,352
1995-12-20 16:00:00,352
1995-12-21 16:00:00,352
1995-12-22 16:00:00,352
1995-12-23 16:00:00,352
1995-12-24 16:00:00,352
1995-12-25 16:00:00,352
1995-12-26 16:00:00,351
1995-12-27 16:00:00,351
1995-12-28 16:00:00,351
1995-12-29 16:00:00,351
1995-12-30 16:00:00,351
1995-12-31 16:00:00,351
1996-01-01 16:00:00,351
1996-01-02 16:00:00,373
1996-01-03 16:00:00,380
1996-01-04 16:00:00,380
1996-01-05 16:00:00,380
1996-01-06 16:00:00,395
1996-01-07 16:00:00,417
1996-01-08 16:00:00,417
1996-01-09 16:00:00,417
1996-01-10 16:00:00,417
1996-01-11 16:00:00,424
1996-01-12 16:00:00,424
1996-01-13 16:00:00,431
1996-01-14 16:00:00,491
1996-01-15 16:00:00,506
1996-01-16 16:00:00,506
1996-01-17 16:00:00,506
1996-01-18 16:00:00,506
1996-01-19 16:00:00,505
1996-01-20 16:00:00,505
1996-01-21 16:00:00,513
1996-01-22 16:00:00,520
1996-01-23 16:00:00,520
1996-01-24 16:00:00,520
1996-01-25 16:00:00,528
1996-01-26 16:00:00,528
1996-01-27 16:00:00,528
1996-01-28 16:00:00,534
1996-01-29 16:00:00,534
1996-01-30 16:00:00,534
1996-01-31 16:00:00,534
1996-02-01 16:00:00,534
1996-02-02 16:00:00,534
1996-02-03 16:00:00,534
1996-02-04 16:00:00,534
1996-02-05 16:00:00,556
1996-02-06 16:00:00,571
1996-02-07 16:00:00,586
1996-02-08 16:00:00,608
1996-02-09 16:00:00,616
1996-02-10 16:00:00,623
1996-02-11 16:00:00,631
1996-02-12 16:00:00,631
1996-02-13 16:00:00,637
1996-02-14 16:00:00,637
1996-02-15 16:00:00,645
1996-02-16 16:00:00,645
1996-02-17 16:00:00,660
1996-02-18 16:00:00,675
1996-02-19 16:00:00,697
1996-02-20 16:00:00,705
1996-02-21 16:00:00,726
1996-02-22 16:00:00,741
1996-02-23 16:00:00,741
1996-02-24 16:00:00,741
1996-02-25 16:00:00,749
1996-02-26 16:00:00,749
1996-02-27 16:00:00,749
1996-02-28 16:00:00,749
1996-02-29 16:00:00,748
1996-03-01 16:00:00,748
1996-03-02 16:00:00,748
1996-03-03 16:00:00,763
1996-03-04 16:00:00,766
1996-03-05 16:00:00,766
1996-03-06 16:00:00,766
1996-03-07 16:00:00,766
1996-03-08 16:00:00,766
1996-03-09 16:00:00,769
1996-03-10 16:00:00,762
1996-03-11 16:00:00,762
1996-03-12 16:00:00,762
1996-03-13 16:00:00,762
1996-03-14 16:00:00,769
1996-03-15 16:00:00,769
1996-03-16 16:00:00,769
1996-03-17 16:00:00,776
1996-03-18 16:00:00,783
1996-03-19 16:00:00,783
1996-03-20 16:00:00,791
1996-03-21 16:00:00,791
1996-03-22 16:00:00,791
1996-03-23 16:00:00,791
1996-03-24 16:00:00,791
1996-03-25 16:00:00,790
1996-03-26 16:00:00,790
1996-03-27 16:00:00,797
1996-03-28 16:00:00,797
1996-03-29 16:00:00,797
1996-03-30 16:00:00,805
1996-03-31 16:00:00,812
1996-04-01 16:00:00,827
1996-04-02 16:00:00,834
1996-04-03 16:00:00,834
1996-04-04 16:00:00,834
1996-04-05 16:00:00,841
1996-04-06 16:00:00,834
1996-04-07 16:00:00,834
1996-04-08 16:00:00,804
1996-04-09 16:00:00,841
1996-04-10 16:00:00,849
1996-04-11 16:00:00,878
1996-04-12 16:00:00,885
1996-04-13 16:00:00,885
1996-04-14 16:00:00,878
1996-04-15 16:00:00,870
1996-04-16 16:00:00,863
1996-04-17 16:00:00,859
1996-04-18 16:00:00,855
1996-04-19 16:00:00,854
1996-04-20 16:00:00,854
1996-04-21 16:00:00,854
1996-04-22 16:00:00,862
1996-04-23 16:00:00,884
1996-04-24 16:00:00,899
1996-04-25 16:00:00,907
1996-04-26 16:00:00,914
1996-04-27 16:00:00,913
1996-04-28 16:00:00,913
1996-04-29 16:00:00,906
1996-04-30 16:00:00,906
1996-05-01 16:00:00,906
1996-05-02 16:00:00,906
1996-05-03 16:00:00,921
1996-05-04 16:00:00,928
1996-05-05 16:00:00,927
1996-05-06 16:00:00,927
1996-05-07 16:00:00,950
1996-05-08 16:00:00,957
1996-05-09 16:00:00,957
1996-05-10 16:00:00,965
1996-05-11 16:00:00,965
1996-05-12 16:00:00,965
1996-05-13 16:00:00,956
1996-05-14 16:00:00,971
1996-05-15 16:00:00,964
1996-05-16 16:00:00,889
1996-05-17 16:00:00,926
1996-05-18 16:00:00,926
1996-05-19 16:00:00,926
1996-05-20 16:00:00,919
1996-05-21 16:00:00,904
1996-05-22 16:00:00,895
1996-05-23 16:00:00,888
1996-05-24 16:00:00,869
1996-05-25 16:00:00,828
1996-05-26 16:00:00,794
1996-05-27 16:00:00,760
1996-05-28 16:00:00,730
1996-05-29 16:00:00,723
1996-05-30 16:00:00,755
1996-05-31 16:00:00,767
1996-06-01 16:00:00,729
1996-06-02 16:00:00,650
1996-06-03 16:00:00,587
1996-06-04 16:00:00,553
1996-06-05 16:00:00,504
1996-06-06 16:00:00,459
1996-06-07 16:00:00,376
1996-06-08 16:00:00,331
1996-06-09 16:00:00,293
1996-06-10 16:00:00,244
1996-06-11 16:00:00,196
1996-06-12 16:00:00,136
1996-06-13 16:00:00,68
1996-06-14 16:00:00,12
1996-06-15 16:00:00,0
1996-06-16 16:00:00,0
1996-06-17 16:00:00,0
1996-06-18 16:00:00,0
1996-06-19 16:00:00,0
1996-06-20 16:00:00,0
1996-06-21 16:00:00,0
1996-06-22 16:00:00,0
1996-06-23 16:00:00,0
1996-06-24 16:00:00,0
1996-06-25 16:00:00,0
1996-06-26 16:00:00,0
1996-06-27 16:00:00,0
1996-06-28 16:00:00,0
1996-06-29 16:00:00,0
1996-06-30 16:00:00,0
1996-07-01 16:00:00,0
1996-07-02 16:00:00,0
1996-07-03 16:00:00,0
1996-07-04 16:00:00,0
1996-07-05 16:00:00,0
1996-07-06 16:00:00,0
1996-07-07 16:00:00,0
1996-07-08 16:00:00,0
1996-07-09 16:00:00,0
1996-07-10 16:00:00,0
1996-07-11 16:00:00,0
1996-07-12 16:00:00,0
1996-07-13 16:00:00,0
1996-07-14 16:00:00,0
1996-07-15 16:00:00,0
1996-07-16 16:00:00,0
1996-07-17 16:00:00,0
1996-07-18 16:00:00,0
1996-07-19 16:00:00,0
1996-07-20 16:00:00,0
1996-07-21 16:00:00,0
1996-07-22 16:00:00,0
1996-07-23 16:00:00,0
1996-07-24 16:00:00,0
1996-07-25 16:00:00,0
1996-07-26 16:00:00,0
1996-07-27 16:00:00,0
1996-07-28 16:00:00,0
1996-07-29 16:00:00,0
1996-07-30 16:00:00,0
1996-07-31 16:00:00,0
1996-07-31 16:00:01,NaN
1996-09-13 15:59:59,NaN
1996-09-13 16:00:00,0
1996-09-14 16:00:00,0
1996-09-15 16:00:00,0
1996-09-16 16:00:00,0
1996-09-17 16:00:00,0
1996-09-18 16:00:00,0
1996-09-19 16:00:00,0
1996-09-20 16:00:00,0
1996-09-21 16:00:00,4
1996-09-22 16:00:00,0
1996-09-23 16:00:00,0
1996-09-24 16:00:00,0
1996-09-25 16:00:00,0
1996-09-26 16:00:00,0
1996-09-27 16:00:00,0
1996-09-28 16:00:00,0
1996-09-29 16:00:00,0
1996-09-30 16:00:00,0
1996-10-01 16:00:00,0
1996-10-02 16:00:00,0
1996-10-03 16:00:00,0
1996-10-04 16:00:00,0
1996-10-05 16:00:00,0
1996-10-06 16:00:00,0
1996-10-07 16:00:00,0
1996-10-08 16:00:00,0
1996-10-09 16:00:00,0
1996-10-10 16:00:00,0
1996-10-11 16:00:00,0
1996-10-12 16:00:00,0
1996-10-13 16:00:00,0
1996-10-14 16:00:00,15
1996-10-15 16:00:00,15
1996-10-16 16:00:00,15
1996-10-17 16:00:00,30
1996-10-18 16:00:00,37
1996-10-19 16:00:00,37
1996-10-20 16:00:00,37
1996-10-21 16:00:00,37
1996-10-22 16:00:00,41
1996-10-23 16:00:00,52
1996-10-24 16:00:00,52
1996-10-25 16:00:00,52
1996-10-26 16:00:00,52
1996-10-27 16:00:00,52
1996-10-28 16:00:00,67
1996-10-29 16:00:00,67
1996-10-30 16:00:00,67
1996-10-31 16:00:00,67
1996-11-01 16:00:00,67
1996-11-02 16:00:00,67
1996-11-03 16:00:00,67
1996-11-04 16:00:00,75
1996-11-05 16:00:00,75
1996-11-06 16:00:00,90
1996-11-07 16:00:00,97
1996-11-08 16:00:00,105
1996-11-09 16:00:00,105
1996-11-10 16:00:00,105
1996-11-11 16:00:00,105
1996-11-12 16:00:00,105
1996-11-13 16:00:00,120
1996-11-14 16:00:00,127
1996-11-15 16:00:00,127
1996-11-16 16:00:00,135
1996-11-17 16:00:00,165
1996-11-18 16:00:00,169
1996-11-19 16:00:00,195
1996-11-20 16:00:00,202
1996-11-21 16:00:00,210
1996-11-22 16:00:00,217
1996-11-23 16:00:00,217
1996-11-24 16:00:00,217
1996-11-25 16:00:00,217
1996-11-26 16:00:00,225
1996-11-27 16:00:00,247
1996-11-28 16:00:00,262
1996-11-29 16:00:00,262
1996-11-30 16:00:00,277
1996-12-01 16:00:00,285
1996-12-02 16:00:00,292
1996-12-03 16:00:00,292
1996-12-04 16:00:00,307
1996-12-05 16:00:00,307
1996-12-06 16:00:00,315
1996-12-07 16:00:00,330
1996-12-08 16:00:00,352
1996-12-09 16:00:00,352
1996-12-10 16:00:00,375
1996-12-11 16:00:00,375
1996-12-12 16:00:00,375
1996-12-13 16:00:00,375
1996-12-14 16:00:00,375
1996-12-15 16:00:00,382
1996-12-16 16:00:00,382
1996-12-17 16:00:00,382
1996-12-18 16:00:00,382
1996-12-19 16:00:00,390
1996-12-20 16:00:00,397
1996-12-21 16:00:00,397
1996-12-22 16:00:00,405
1996-12-23 16:00:00,405
1996-12-24 16:00:00,405
1996-12-25 16:00:00,405
1996-12-26 16:00:00,412
1996-12-27 16:00:00,427
1996-12-28 16:00:00,435
1996-12-29 16:00:00,472
1996-12-30 16:00:00,502
1996-12-31 16:00:00,525
1997-01-01 16:00:00,525
1997-01-02 16:00:00,547
1997-01-03 16:00:00,555
1997-01-04 16:00:00,555
1997-01-05 16:00:00,570
1997-01-06 16:00:00,570
1997-01-07 16:00:00,577
1997-01-08 16:00:00,577
1997-01-09 16:00:00,577
1997-01-10 16:00:00,585
1997-01-11 16:00:00,585
1997-01-12 16:00:00,585
1997-01-13 16:00:00,585
1997-01-14 16:00:00,592
1997-01-15 16:00:00,592
1997-01-16 16:00:00,592
1997-01-17 16:00:00,600
1997-01-18 16:00:00,622
1997-01-19 16:00:00,630
1997-01-20 16:00:00,630
1997-01-21 16:00:00,641
1997-01-22 16:00:00,652
1997-01-23 16:00:00,675
1997-01-24 16:00:00,682
1997-01-25 16:00:00,682
1997-01-26 16:00:00,682
1997-01-27 16:00:00,690
1997-01-28 16:00:00,690
1997-01-29 16:00:00,713
1997-01-30 16:00:00,724
1997-01-31 16:00:00,727
1997-02-01 16:00:00,727
1997-02-02 16:00:00,727
1997-02-03 16:00:00,727
1997-02-04 16:00:00,727
1997-02-05 16:00:00,727
1997-02-06 16:00:00,727
1997-02-07 16:00:00,727
1997-02-08 16:00:00,727
1997-02-09 16:00:00,727
1997-02-10 16:00:00,727
1997-02-11 16:00:00,727
1997-02-12 16:00:00,727
1997-02-13 16:00:00,735
1997-02-14 16:00:00,739
1997-02-15 16:00:00,742
1997-02-16 16:00:00,742
1997-02-17 16:00:00,742
1997-02-18 16:00:00,757
1997-02-19 16:00:00,765
1997-02-20 16:00:00,772
1997-02-21 16:00:00,772
1997-02-22 16:00:00,772
1997-02-23 16:00:00,772
1997-02-24 16:00:00,772
1997-02-25 16:00:00,780
1997-02-26 16:00:00,787
1997-02-27 16:00:00,787
1997-02-28 16:00:00,787
1997-03-01 16:00:00,802
1997-03-02 16:00:00,810
1997-03-03 16:00:00,810
1997-03-04 16:00:00,817
1997-03-05 16:00:00,832
1997-03-06 16:00:00,855
1997-03-07 16:00:00,870
1997-03-08 16:00:00,877
1997-03-09 16:00:00,907
1997-03-10 16:00:00,915
1997-03-11 16:00:00,915
1997-03-12 16:00:00,922
1997-03-13 16:00:00,922
1997-03-14 16:00:00,930
1997-03-15 16:00:00,945
1997-03-16 16:00:00,945
1997-03-17 16:00:00,952
1997-03-18 16:00:00,975
1997-03-19 16:00:00,975
1997-03-20 16:00:00,975
1997-03-21 16:00:00,982
1997-03-22 16:00:00,990
1997-03-23 16:00:00,990
1997-03-24 16:00:00,997
1997-03-25 16:00:00,997
1997-03-26 16:00:00,1001.0000000000001
1997-03-27 16:00:00,1012
1997-03-28 16:00:00,1027
1997-03-29 16:00:00,1035
1997-03-30 16:00:00,1035
1997-03-31 16:00:00,1035
1997-04-01 16:00:00,1039
1997-04-02 16:00:00,1042
1997-04-03 16:00:00,1042
1997-04-04 16:00:00,1042
1997-04-05 16:00:00,1042
1997-04-06 16:00:00,1042
1997-04-07 16:00:00,1042
1997-04-08 16:00:00,1042
1997-04-09 16:00:00,1042
1997-04-10 16:00:00,1042
1997-04-11 16:00:00,1042
1997-04-12 16:00:00,1042
1997-04-13 16:00:00,1057
1997-04-14 16:00:00,1057
1997-04-15 16:00:00,1057
1997-04-16 16:00:00,1057
1997-04-17 16:00:00,1061
1997-04-18 16:00:00,1061
1997-04-19 16:00:00,1061
1997-04-20 16:00:00,1061
1997-04-21 16:00:00,1061
1997-04-22 16:00:00,1061
1997-04-23 16:00:00,1061
1997-04-24 16:00:00,1061
1997-04-25 16:00:00,1061
1997-04-26 16:00:00,1061
1997-04-27 16:00:00,1061
1997-04-28 16:00:00,1061
1997-04-29 16:00:00,1061
1997-04-30 16:00:00,1061
1997-05-01 16:00:00,1061
1997-05-02 16:00:00,1061
1997-05-03 16:00:00,1061
1997-05-04 16:00:00,1061
1997-05-05 16:00:00,1061
1997-05-06 16:00:00,1061
1997-05-07 16:00:00,1061
1997-05-08 16:00:00,1061
1997-05-09 16:00:00,1061
1997-05-10 16:00:00,1061
1997-05-11 16:00:00,1061
1997-05-12 16:00:00,836
1997-05-13 16:00:00,768
1997-05-14 16:00:00,742
1997-05-15 16:00:00,693
1997-05-16 16:00:00,659
1997-05-17 16:00:00,622
1997-05-18 16:00:00,622
1997-05-19 16:00:00,622
1997-05-20 16:00:00,618
1997-05-21 16:00:00,603
1997-05-22 16:00:00,543
1997-05-22 16:00:01,NaN
1997-08-04 15:59:59,NaN
1997-08-04 16:00:00,0
1997-08-05 16:00:00,0
1997-08-06 16:00:00,0
1997-08-07 16:00:00,0
1997-08-08 16:00:00,0
1997-08-09 16:00:00,0
1997-08-10 16:00:00,0
1997-08-11 16:00:00,0
1997-08-12 16:00:00,0
1997-08-13 16:00:00,0
1997-08-14 16:00:00,0
1997-08-15 16:00:00,0
1997-08-16 16:00:00,0
1997-08-17 16:00:00,0
1997-08-18 16:00:00,0
1997-08-19 16:00:00,0
1997-08-20 16:00:00,0
1997-08-21 16:00:00,0
1997-08-22 16:00:00,0
1997-08-22 16:00:01,NaN
1997-10-01 15:59:59,NaN
1997-10-01 16:00:00,0
1997-10-02 16:00:00,19
1997-10-03 16:00:00,19
1997-10-04 16:00:00,26
1997-10-05 16:00:00,23
1997-10-06 16:00:00,19
1997-10-07 16:00:00,19
1997-10-08 16:00:00,19
1997-10-09 16:00:00,26
1997-10-10 16:00:00,30
1997-10-11 16:00:00,30
1997-10-12 16:00:00,30
1997-10-13 16:00:00,30
1997-10-14 16:00:00,26
1997-10-15 16:00:00,23
1997-10-16 16:00:00,19
1997-10-17 16:00:00,19
1997-10-18 16:00:00,19
1997-10-19 16:00:00,19
1997-10-20 16:00:00,19
1997-10-21 16:00:00,19
1997-10-22 16:00:00,19
1997-10-23 16:00:00,19
1997-10-24 16:00:00,19
1997-10-25 16:00:00,19
1997-10-26 16:00:00,34
1997-10-27 16:00:00,34
1997-10-28 16:00:00,49
1997-10-29 16:00:00,75
1997-10-30 16:00:00,86
1997-10-31 16:00:00,83
1997-11-01 16:00:00,79
1997-11-02 16:00:00,79
1997-11-03 16:00:00,86
1997-11-04 16:00:00,83
1997-11-05 16:00:00,83
1997-11-06 16:00:00,83
1997-11-07 16:00:00,79
1997-11-08 16:00:00,79
1997-11-09 16:00:00,79
1997-11-10 16:00:00,79
1997-11-11 16:00:00,79
1997-11-12 16:00:00,79
1997-11-13 16:00:00,75
1997-11-14 16:00:00,75
1997-11-15 16:00:00,79
1997-11-16 16:00:00,79
1997-11-17 16:00:00,79
1997-11-18 16:00:00,79
1997-11-19 16:00:00,79
1997-11-20 16:00:00,94
1997-11-21 16:00:00,94
1997-11-22 16:00:00,94
1997-11-23 16:00:00,113
1997-11-24 16:00:00,116
1997-11-25 16:00:00,116
1997-11-26 16:00:00,113
1997-11-27 16:00:00,116
1997-11-28 16:00:00,120
1997-11-29 16:00:00,124
1997-11-30 16:00:00,124
1997-12-01 16:00:00,120
1997-12-02 16:00:00,120
1997-12-03 16:00:00,120
1997-12-04 16:00:00,120
1997-12-05 16:00:00,120
1997-12-06 16:00:00,120
1997-12-07 16:00:00,120
1997-12-08 16:00:00,120
1997-12-09 16:00:00,120
1997-12-10 16:00:00,120
1997-12-11 16:00:00,120
1997-12-12 16:00:00,120
1997-12-13 16:00:00,120
1997-12-14 16:00:00,120
1997-12-15 16:00:00,124
1997-12-16 16:00:00,146
1997-12-17 16:00:00,161
1997-12-18 16:00:00,161
1997-12-19 16:00:00,161
1997-12-20 16:00:00,169
1997-12-21 16:00:00,169
1997-12-22 16:00:00,169
1997-12-23 16:00:00,169
1997-12-24 16:00:00,169
1997-12-25 16:00:00,169
1997-12-26 16:00:00,180
1997-12-27 16:00:00,184
1997-12-28 16:00:00,191
1997-12-29 16:00:00,199
1997-12-30 16:00:00,199
1997-12-31 16:00:00,206
1998-01-01 16:00:00,236
1998-01-02 16:00:00,236
1998-01-03 16:00:00,250
1998-01-04 16:00:00,270
1998-01-05 16:00:00,290
1998-01-06 16:00:00,310
1998-01-07 16:00:00,323
1998-01-08 16:00:00,326
1998-01-09 16:00:00,323
1998-01-10 16:00:00,319
1998-01-11 16:00:00,319
1998-01-12 16:00:00,319
1998-01-13 16:00:00,326
1998-01-14 16:00:00,349
1998-01-15 16:00:00,349
1998-01-16 16:00:00,355
1998-01-17 16:00:00,364
1998-01-18 16:00:00,364
1998-01-19 16:00:00,364
1998-01-20 16:00:00,368
1998-01-21 16:00:00,375
1998-01-22 16:00:00,375
1998-01-23 16:00:00,398
1998-01-24 16:00:00,401
1998-01-25 16:00:00,405
1998-01-26 16:00:00,409
1998-01-27 16:00:00,413
1998-01-28 16:00:00,416
1998-01-29 16:00:00,416
1998-01-30 16:00:00,416
1998-01-31 16:00:00,416
1998-02-01 16:00:00,416
1998-02-02 16:00:00,416
1998-02-03 16:00:00,416
1998-02-04 16:00:00,416
1998-02-05 16:00:00,416
1998-02-06 16:00:00,416
1998-02-07 16:00:00,416
1998-02-08 16:00:00,420
1998-02-09 16:00:00,424
1998-02-10 16:00:00,424
1998-02-11 16:00:00,424
1998-02-12 16:00:00,435
1998-02-13 16:00:00,439
1998-02-14 16:00:00,439
1998-02-15 16:00:00,439
1998-02-16 16:00:00,439
1998-02-17 16:00:00,439
1998-02-18 16:00:00,439
1998-02-19 16:00:00,439
1998-02-20 16:00:00,446
1998-02-21 16:00:00,461
1998-02-22 16:00:00,469
1998-02-23 16:00:00,469
1998-02-24 16:00:00,469
1998-02-25 16:00:00,469
1998-02-26 16:00:00,473
1998-02-27 16:00:00,473
1998-02-28 16:00:00,473
1998-03-01 16:00:00,473
1998-03-02 16:00:00,476
1998-03-03 16:00:00,491
1998-03-04 16:00:00,491
1998-03-05 16:00:00,491
1998-03-06 16:00:00,491
1998-03-07 16:00:00,491
1998-03-08 16:00:00,495
1998-03-09 16:00:00,506
1998-03-10 16:00:00,506
1998-03-11 16:00:00,510
1998-03-12 16:00:00,514
1998-03-13 16:00:00,514
1998-03-14 16:00:00,514
1998-03-15 16:00:00,514
1998-03-16 16:00:00,529
1998-03-17 16:00:00,536
1998-03-18 16:00:00,536
1998-03-19 16:00:00,540
1998-03-20 16:00:00,540
1998-03-21 16:00:00,551
1998-03-22 16:00:00,581
1998-03-23 16:00:00,600
1998-03-24 16:00:00,611
1998-03-25 16:00:00,626
1998-03-26 16:00:00,649
1998-03-27 16:00:00,664
1998-03-28 16:00:00,664
1998-03-29 16:00:00,664
1998-03-30 16:00:00,664
1998-03-31 16:00:00,664
1998-04-01 16:00:00,664
1998-04-02 16:00:00,664
1998-04-03 16:00:00,660
1998-04-04 16:00:00,664
1998-04-05 16:00:00,668
1998-04-06 16:00:00,671
1998-04-07 16:00:00,671
1998-04-08 16:00:00,671
1998-04-09 16:00:00,671
1998-04-10 16:00:00,679
1998-04-11 16:00:00,683
1998-04-12 16:00:00,686
1998-04-13 16:00:00,690
1998-04-14 16:00:00,690
1998-04-15 16:00:00,690
1998-04-16 16:00:00,694
1998-04-17 16:00:00,694
1998-04-18 16:00:00,694
1998-04-19 16:00:00,686
1998-04-20 16:00:00,679
1998-04-21 16:00:00,608
1998-04-22 16:00:00,615
1998-04-23 16:00:00,506
1998-04-24 16:00:00,480
1998-04-25 16:00:00,574
1998-04-26 16:00:00,585
1998-04-27 16:00:00,548
1998-04-28 16:00:00,514
1998-04-29 16:00:00,495
1998-04-30 16:00:00,458
1998-05-01 16:00:00,424
1998-05-02 16:00:00,390
1998-05-03 16:00:00,349
1998-05-04 16:00:00,341
1998-05-05 16:00:00,311
1998-05-06 16:00:00,293
1998-05-07 16:00:00,255
1998-05-08 16:00:00,214
1998-05-09 16:00:00,161
1998-05-10 16:00:00,128
1998-05-11 16:00:00,98
1998-05-12 16:00:00,64
1998-05-13 16:00:00,34
1998-05-14 16:00:00,30
1998-05-15 16:00:00,26
1998-05-16 16:00:00,26
1998-05-17 16:00:00,34
1998-05-18 16:00:00,26
1998-05-19 16:00:00,23
1998-05-20 16:00:00,23
1998-05-21 16:00:00,19
1998-05-22 16:00:00,19
1998-05-23 16:00:00,19
1998-05-24 16:00:00,19
1998-05-25 16:00:00,19
1998-05-26 16:00:00,23
1998-05-27 16:00:00,30
1998-05-28 16:00:00,26
1998-05-29 16:00:00,30
1998-05-30 16:00:00,30
1998-05-31 16:00:00,26
1998-06-01 16:00:00,23
1998-06-02 16:00:00,15
1998-06-03 16:00:00,15
1998-06-04 16:00:00,15
1998-06-05 16:00:00,15
1998-06-06 16:00:00,15
1998-06-07 16:00:00,15
1998-06-08 16:00:00,15
1998-06-09 16:00:00,15
1998-06-10 16:00:00,15
1998-06-11 16:00:00,11
1998-06-12 16:00:00,11
1998-06-13 16:00:00,11
1998-06-14 16:00:00,11
1998-06-15 16:00:00,26
1998-06-16 16:00:00,15
1998-06-17 16:00:00,15
1998-06-18 16:00:00,15
1998-06-19 16:00:00,11
1998-06-20 16:00:00,11
1998-06-20 16:00:01,NaN
1998-10-01 15:59:59,NaN
1998-10-01 16:00:00,0
1998-10-02 16:00:00,0
1998-10-03 16:00:00,0
1998-10-04 16:00:00,0
1998-10-05 16:00:00,0
1998-10-06 16:00:00,0
1998-10-07 16:00:00,0
1998-10-08 16:00:00,0
